city,federal_district,fias_id,kladr_id,lat,lon,okato,oktmo,population,region_iso_code,region_name
Дедовск,Центральный,05b3833e-37b3-470e-bf21-78adf1eec36f,5004600200000,55.8703276,37.1245043,46433506000,46733000006,30.5,RU-MOS,Московская область
Дзержинский,Центральный,6fa8b59c-cda7-4c98-8b41-e0bcb2867e16,5000002300000,55.6240869,37.8440276,46411000000,46711000001,56.4,RU-MOS,Московская область
Дмитров,Центральный,0d8a246f-6446-403e-91c6-3aec9cdbfc32,5004500000000,56.3477457,37.526672,46415000000,46715000001,68.8,RU-MOS,Московская область
Долгопрудный,Центральный,dcf522ad-e032-4db9-9dbb-e30d2cddfadb,5000002900000,55.9385999,37.5101021,46416000000,46716000001,116.0,RU-MOS,Московская область
Домодедово,Центральный,d177d438-ea69-4169-854c-d4512d7c8ebe,5000000100000,55.4363283,37.7664984,46409000000,46709000001,137.2,RU-MOS,Московская область
Дрезна,Центральный,70643e37-137c-4e66-a06e-22feb7784740,5000100100000,55.7443143,38.8498479,46457506000,46757000006,11.3,RU-MOS,Московская область
Дубна,Центральный,c86ad06c-c721-4a7e-aa06-f622eed83b6f,5000000300000,56.741786,37.1757223,46418000000,46718000001,75.0,RU-MOS,Московская область
Егорьевск,Центральный,17a3426e-add6-4b2e-b4b1-6f36da02b6ab,5000003900000,55.3830113,39.0358317,46422000000,46722000001,72.8,RU-MOS,Московская область
Жуковский,Центральный,fd91f393-4820-437f-a50c-907e9856c374,5000000500000,55.599803,38.1224298,46425000000,46725000001,107.6,RU-MOS,Московская область
Зарайск,Центральный,98e62df9-591a-45af-876e-471060d057aa,5000004600000,54.762456,38.8850978,46429000000,46729000001,22.8,RU-MOS,Московская область
Звенигород,Центральный,4bae8c68-e107-4352-9d4b-f937f90469ac,5004200400000,55.7297089,36.8554029,46455511000,46755000011,22.3,RU-MOS,Московская область
Ивантеевка,Центральный,e12cf909-779a-4352-af51-7a2a07668f60,5000000700000,55.9741665,37.9207539,46432000000,46732000001,81.3,RU-MOS,Московская область
Истра,Центральный,f05b2b62-f54c-4b44-aff2-6bc3e55a640c,5004600000000,55.9062267,36.8601454,46433000000,46733000001,33.6,RU-MOS,Московская область
Кашира,Центральный,45b3f9ac-43cd-4bd0-90af-74cf64ea67f7,5000003800000,54.853337,38.1904392,46435000000,46735000001,47.4,RU-MOS,Московская область
Клин,Центральный,2365151a-7a78-4af5-a8fb-a4faff856df5,5004700000000,56.3425605,36.7240032,46437000000,46737000001,79.7,RU-MOS,Московская область
Коломна,Центральный,b367fb03-29f9-4dac-8d85-01595cfb6ad9,5000002700000,55.102814,38.7531002,46438000000,46738000001,140.1,RU-MOS,Московская область
Королев,Центральный,819d6910-b4d1-474f-ad10-c1fa944dfca4,5000000900000,55.9161773,37.8545415,46434000000,46734000001,225.9,RU-MOS,Московская область
Котельники,Центральный,67488a01-ccb7-4638-bcad-117db0fbe9a3,5000003200000,55.6597925,37.8631156,46444000000,46739000001,49.0,RU-MOS,Московская область
Красноармейск,Центральный,bc5d23ce-e886-4dc7-976c-6b8be6d501d2,5000001000000,56.105426,38.140838,46443000000,46743000001,26.3,RU-MOS,Московская область
Красногорск,Центральный,63fcf18a-365e-451f-baee-8d09ac50b773,5000004900000,55.8317203,37.3295266,46439000000,46744000001,175.6,RU-MOS,Московская область
Краснозаводск,Центральный,6bec0be0-e5a7-4bf1-907a-9a1dadedc867,5004100300000,56.4409979,38.2320307,46428506000,46728000006,12.8,RU-MOS,Московская область
Краснознаменск,Центральный,6e8a99b2-e6bd-4169-acb3-f7e6cd53be3b,5000001100000,55.5978959,37.0393709,46505000000,46706000001,43.2,RU-MOS,Московская область
Кубинка,Центральный,50341359-842b-4ba1-b7f2-398a7b72f829,5004200300000,55.5754955,36.6951995,46455516000,46755000016,20.1,RU-MOS,Московская область
Куровское,Центральный,9eb64ec8-9b97-465c-8c4d-ae667862dd62,5000100200000,55.5792277,38.9207723,46457511000,46757000011,20.6,RU-MOS,Московская область
Ликино-Дулево,Центральный,4ae832d1-e532-45a2-b8a7-8f29aa0149e9,5000100300000,55.7078257,38.9578093,46457516000,46757000016,28.8,RU-MOS,Московская область
Лобня,Центральный,67c493d4-d141-407e-868b-dafc289503f3,5000001200000,56.0328881,37.4614035,46440000000,46740000001,90.2,RU-MOS,Московская область
Лосино-Петровский,Центральный,96c869d9-51a8-4db6-8011-9fc459c9a78c,5000003100000,55.8713214,38.200599,46442000000,46742000001,25.4,RU-MOS,Московская область
Луховицы,Центральный,7c6d9ebf-8b6a-4435-a174-eb8018f7c598,5000004800000,54.9652077,39.0260266,46447000000,46747000001,30.4,RU-MOS,Московская область
Лыткарино,Центральный,bba16a72-09e1-4f3f-93af-df5ecab6714b,5000001300000,55.5778163,37.9033507,46441000000,46741000001,59.2,RU-MOS,Московская область
Люберцы,Центральный,427b4e19-f221-4abc-8904-81f7409c1ce3,5000005000000,55.7003989,37.9606238,46448000000,46748000001,205.3,RU-MOS,Московская область
Можайск,Центральный,4f86a11c-4258-4859-a227-a79c9ef400ff,5000005600000,55.5069259,36.024043,46445000000,46745000001,30.1,RU-MOS,Московская область
Мытищи,Центральный,5f290be7-14ff-4ccd-8bc8-2871a9ca9d5f,5000004400000,55.9105782,37.7363579,46446000000,46746000001,235.5,RU-MOS,Московская область
Наро-Фоминск,Центральный,08c78435-6ed8-4d7f-a7ed-3f73e2fa6359,5004800000000,55.386185,36.734484,46450000000,46750000001,64.9,RU-MOS,Московская область
Ногинск,Центральный,40ae04e3-9a69-44ea-8bd7-6c6f08e1a4ca,5004300000000,55.8686133,38.4622104,46451000000,46751000001,104.0,RU-MOS,Московская область
Одинцово,Центральный,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0,5004200000000,55.6789455,37.263686,46455000000,46755000001,135.5,RU-MOS,Московская область
Озеры,Центральный,e778b800-b432-4150-82fd-d415911fb700,5000004000000,54.8541006,38.5599196,46456000000,46756000001,24.7,RU-MOS,Московская область
Орехово-Зуево,Центральный,0f2f2d09-8e7a-4356-bd4d-0b055d802e7b,5000100000000,55.8151421,38.9869822,46457000000,46757000001,118.3,RU-MOS,Московская область
Павловский Посад,Центральный,bb464d94-30bf-4cf8-a320-905733fa67e2,5000004700000,55.7807244,38.6596983,46459000000,46759000001,63.6,RU-MOS,Московская область
Пересвет,Центральный,ea80b93f-7a37-455e-a42c-33f13ab8bc06,5004100200000,56.4158326,38.1733534,46428511000,46728000011,13.4,RU-MOS,Московская область
Подольск,Центральный,b22cf685-e391-42c8-aab5-a9aadb9193d4,5000002400000,55.4389322,37.5703482,46460000000,46760000001,308.1,RU-MOS,Московская область
Протвино,Центральный,9990bc45-c7c1-407e-bdd2-5526e4f742d2,5000001400000,54.8705984,37.2182749,46467000000,46767000001,35.4,RU-MOS,Московская область
Пушкино,Центральный,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,5000006700000,56.0103638,37.8471403,46458000000,46758000001,107.6,RU-MOS,Московская область
Пущино,Центральный,49579edb-77cd-4967-9ef2-5530c4076067,5000001500000,54.8324412,37.6210346,46462000000,46762000001,20.7,RU-MOS,Московская область
Раменское,Центральный,a54506e0-5641-4d8c-b543-7bcce2c9887f,5000006300000,55.5495132,38.2728914,46468000000,46768000001,121.9,RU-MOS,Московская область
Реутов,Центральный,e0504cf6-4d81-401c-b18b-434457aaaa21,5000001600000,55.7582621,37.8618553,46464000000,46764000001,108.1,RU-MOS,Московская область
Рошаль,Центральный,377ca4f0-3268-42b4-bf68-af98c3682503,5004900200000,55.6632776,39.8656147,46486506000,46786000006,20.0,RU-MOS,Московская область
Руза,Центральный,9e6c2327-d7ee-49b1-b36c-0bfc0eb5f145,5000004500000,55.7014744,36.1959206,46466000000,46766000001,12.7,RU-MOS,Московская область
Сергиев Посад,Центральный,7baaac39-aa31-4712-893d-51ef80124a86,5004100000000,56.3062548,38.1502661,46428000000,46728000001,100.3,RU-MOS,Московская область
Серпухов,Центральный,efc02a6a-273b-4a49-aef9-a5606ef8591c,5000002800000,54.9226466,37.4033859,46470000000,46770000001,126.3,RU-MOS,Московская область
Солнечногорск,Центральный,d4dadcfd-355d-4fe9-963d-48ad122a7778,5000006500000,56.185102,36.977631,46471000000,46771000001,50.2,RU-MOS,Московская область
Старая Купавна,Центральный,d49d936b-188f-4186-b2db-47e4b36682d6,5004300300000,55.810648,38.175624,46451506000,46751000006,24.2,RU-MOS,Московская область
Ступино,Центральный,f516f0a9-3882-42fb-ae68-87a433e83e06,5000005400000,54.886274,38.078228,46476000000,46776000001,65.9,RU-MOS,Московская область
Талдом,Центральный,5f2757f9-6cb1-41a6-9610-ee4f73a2f803,5000005900000,56.7308564,37.5276003,46478000361,46778000001,12.6,RU-MOS,Московская область
Фрязино,Центральный,13696e0e-4c75-49aa-9c83-0a6faf5074ee,5000001900000,55.9590588,38.0410235,46480000000,46780000001,59.5,RU-MOS,Московская область
Химки,Центральный,d76255c8-3173-4db5-a39b-badd3ebdf851,5000003000000,55.888657,37.4303702,46483000000,46783000001,259.6,RU-MOS,Московская область
Хотьково,Центральный,6cdcecfe-4d41-426c-bac4-034348f7068b,5004100100000,56.2516982,37.9396017,46428516000,46728000016,21.3,RU-MOS,Московская область
Черноголовка,Центральный,70c5b1c8-43ec-471f-b3df-fd6f60557332,5000003500000,56.0100707,38.3792047,46485000000,46781000001,21.3,RU-MOS,Московская область
Чехов,Центральный,7eeb876e-7b67-4ed7-91ec-0588712db96c,5000005300000,55.1508011,37.4533252,46484000000,46784000001,72.3,RU-MOS,Московская область
Шатура,Центральный,cd6486b7-fd7a-4da8-b7f3-420d6e16b07b,5004900000000,55.5777427,39.5445712,46486000000,46786000001,32.0,RU-MOS,Московская область
Щелково,Центральный,c38a33c1-8f16-4454-bbf4-656d6b8b1739,5000006200000,55.9233801,37.9783707,46488000000,46788000001,126.1,RU-MOS,Московская область
Электрогорск,Центральный,091e36e6-fab6-477b-8b07-9151cbeb9cd5,5000003300000,55.8780241,38.7806752,46491000000,46791000001,22.7,RU-MOS,Московская область
Электросталь,Центральный,e0b171b6-bf2e-4d68-ab05-4d42ab2b375a,5000002100000,55.7847291,38.4447045,46490000000,46790000001,156.0,RU-MOS,Московская область
Электроугли,Центральный,27fda454-386e-4618-8c08-4e639a0a8bc1,5004300200000,55.7170877,38.2192563,46451511000,46751000011,21.3,RU-MOS,Московская область
Яхрома,Центральный,4e503ad8-0372-4434-888c-f111ed78040c,5004500200000,56.2890516,37.4831799,46415506000,46715000006,14.1,RU-MOS,Московская область
Апатиты,Северо-Западный,f0851e80-59d9-400b-b6d5-5f5f623bb29d,5100000200000,67.5677761,33.4067929,47405000000,47705000001,54.7,RU-MUR,Мурманская область
Гаджиево,Северо-Западный,b77147ce-b55e-4019-9aca-ed3872b9fbb0,5100001200000,69.2491311,33.315341,47529000000,47737000005,13.1,RU-MUR,Мурманская область
Заозерск,Северо-Западный,81a88076-04de-46c9-940a-3cb300e70e5b,5100000300000,69.4003584,32.4501496,47533000000,47733000,9.3,RU-MUR,Мурманская область
Заполярный,Северо-Западный,304cb068-e1d1-4947-944f-07c38cd8db6e,5100500200000,69.4132852,30.7984312,47215503000,47515000002,14.7,RU-MUR,Мурманская область
Кандалакша,Северо-Западный,30fa6bcc-608e-40cb-b22a-b202967ff2a6,5100100100000,67.1567974,32.4143218,47202501000,47608101001,30.4,RU-MUR,Мурманская область
Кировск,Северо-Западный,f658a2c0-1f7d-4423-9465-e55d3553bf86,5100000500000,67.6150424,33.663735,47412000000,47712000001,26.0,RU-MUR,Мурманская область
Ковдор,Северо-Западный,01cc7377-a3a7-4793-9c77-52e3ef66a6ff,5100200100000,67.5661417,30.4741941,47203501000,47703000001,16.3,RU-MUR,Мурманская область
Кола,Северо-Западный,866ace16-21ff-49c4-af8d-b74ef0e80208,5100300100000,68.8786028,33.0262299,47205501000,47605101001,9.7,RU-MUR,Мурманская область
Мончегорск,Северо-Западный,177e037d-a06d-4f8a-9333-fd534dd34c5d,5100000600000,67.9386153,32.9359719,47415000000,47715000001,41.2,RU-MUR,Мурманская область
Мурманск,Северо-Западный,b7127184-ead6-422b-b7cf-4fc7725b47a5,5100000100000,69.007721,33.0685865,47401000000,47701000001,287.8,RU-MUR,Мурманская область
Оленегорск,Северо-Западный,c5fe1817-5163-4e3b-b06a-36d322c6bf57,5100000700000,68.1422058,33.2669407,47417000000,47717000001,20.3,RU-MUR,Мурманская область
Островной,Северо-Западный,0a358e8a-d3c4-45e5-b9fc-126092afd6f5,5100000800000,68.0510344,39.5077846,47531000000,47731000,1.7,RU-MUR,Мурманская область
Полярные Зори,Северо-Западный,d70b2917-8cea-4555-a9fe-6d2c72d8d9cc,5100000900000,67.373084,32.4975636,47419000000,47719000001,14.2,RU-MUR,Мурманская область
Полярный,Северо-Западный,a4ae6202-6ec6-4bc6-abc5-4ecd6ca96d53,5100001000000,69.1989583,33.4508591,47525000000,47737000005,17.5,RU-MUR,Мурманская область
Североморск,Северо-Западный,53e652bc-dd1b-44e1-9ab2-401b04cf3ceb,5100001100000,69.0766801,33.4177759,47530000000,47730000,53.6,RU-MUR,Мурманская область
Снежногорск,Северо-Западный,22e4a0a6-68a6-47bc-a08c-11610ec6231a,5100001300000,69.1921409,33.2383502,47527000000,47737000011,12.8,RU-MUR,Мурманская область
